order_id,price,freight_value,valor_total
823e1b55f87736972904ce20e4e90f0a,399.0,87.58,486.58
82459b5637153cf097d689a943d750ce,90.08,28.2,118.28
824abb0e495f59750ecceff64e86459c,55.0,24.71,79.71000000000001
824d9780d0313771024a0c70fe9dd9a7,940.0,21.49,961.49
824fa8179b9911d58831e0b09eedde13,30.0,9.34,39.34
8256729fe396aa16538e1790e33851f9,54.99,16.35,71.34
826221f0c1a1915308dccb83b841eb2f,16.1,7.78,23.880000000000003
8265a551f1441d4dd75468036a7a5020,229.99,58.28,288.27
826b47e4cd7bba4e4c6fa5485f898b74,336.9,27.28,364.17999999999995
82792f854bf7882eb02921129a2c8cb4,80.0,14.65,94.65
827e39f2fbd0101d81c2168ab6699f7c,299.0,22.51,321.51
828e12bc152ea9891e8941d4530326fd,39.9,15.11,55.01
829d14a0e060598e3de477687e72a312,51.96,37.36,89.32
829e9bcb88d163d9d6b6da8e8c396bbd,54.599999999999994,30.2,84.8
82a6e2f5082bd48943674373f6a0fc9a,18.9,15.1,34.0
82a779af9bebb4de11f9eb1152112f36,21.0,7.78,28.78
82c5cafaa9a07e68a28009b6cd031be7,9.99,15.11,25.1
82d1cc65b6ffc4c9eec8803be7132040,114.9,13.14,128.04000000000002
82d3f1b33d98fe40e57af92e75f36e01,69.9,16.25,86.15
82e4be23c247d0fe56f0fb757a26ccd4,49.0,15.44,64.44
82f29ec26f706651b906acc60ba4ab72,99.0,20.18,119.18
82fd1196a459f594fb1d66e667fc74c4,45.99,13.37,59.36
832bc1632236af4fde736234395402e3,107.0,12.25,119.25
832c7364e0bee77d8763a327983c1b8a,16.9,16.11,33.01
8331588bfd765bf151ba1682255903f3,25.0,11.85,36.85
8336334036e8b201a6013cebe4ef9d07,35.99,15.2,51.19
834545a0dc30bbf519e4d9c697eca0a1,40.0,19.47,59.47
834bdbbdc1729b2ae17520e7a32397fb,24.99,12.79,37.78
835132b61f09eb393ea7fb85c61bd572,39.8,33.58,73.38
835bf4777ad72891587719f1098e3528,30.97,10.96,41.93
8366b292b2a97497953e0897d8fdec25,40.0,19.59,59.59
8373f5d7df6d9249999fd38f8513e6d7,115.0,15.69,130.69
837a0e421299d67b3016cf712813c6dc,107.0,15.5,122.5
837bf2d48f18fc4d6e2e32cac9941960,119.0,43.41,162.41
838182c127d317f0eca3ea49a529146d,56.99,16.16,73.15
8385aedfa19a31e7d4871586bd47de2c,189.9,23.47,213.37
838f8e96cf584a1d8d22eaf7143c7772,22.99,7.42,30.409999999999997
83a5318382fbbea998fec6417a9b8030,13.99,12.79,26.78
83a8c8477a4beb1799eeff411ab29c0b,29.99,7.39,37.379999999999995
83ac7baaa477085adfafa311103efaf5,99.0,9.51,108.51
83c0700d6e42c5b6cd1fbf3e593ea4ca,143.99,8.03,152.02
83cb604e747a6aacb0a7e425f0b21a77,49.0,7.78,56.78
83eee67c21d596a653687afe2c8ebad8,134.37,26.22,160.59
83f24bbc4f76a2730ba9c9cfa32e6d07,209.9,21.55,231.45000000000002
83f7e1cbad6386d501c636d6cfb23e55,798.9,28.09,826.99
84027696c2bd36b522bbc8a9d0578525,126.98,21.38,148.36
840609035f6daa3db6277e7a033b3edf,29.0,12.69,41.69
84152c38452eb1dec5ddae4198266724,69.9,15.24,85.14
84270b9b2f185170b4b29b448ef3a0cc,69.9,12.83,82.73
8433606149b115b9f6e1916bdbe08dc4,45.0,18.23,63.230000000000004
843be4a0dcdb9716de7652d53af4acab,205.0,22.27,227.27
843f956709f0a664d816bee124544122,158.0,9.4,167.4
844bfdffbe80e8ac61135bc633f2dce1,60.89,17.53,78.42
84705956de681a2d1420bd90d7667472,349.99,26.9,376.89
84738ae25273a6a32bc43d0a0156b570,54.9,20.87,75.77
8484c5fe4c5e00deaa868795d62d1db9,429.9,20.29,450.19
8486f414a491ce27cbb5e501739d2d04,27.9,9.27,37.17
849eace12a4c38cc5d4647af9f942eff,199.0,21.71,220.71
84aa61a900410cfe26b57337d376a1ae,36.93,7.52,44.45
84b3b056e8c005f680939ef08864292d,149.0,51.33,200.32999999999998
84bf5dfd169eae55102346ea434177af,39.99,15.1,55.09
84cd555d3d1f2b32fb392b1dff57a851,28.9,15.23,44.129999999999995
84d151f7573342933c5d715a7911895c,130.0,15.66,145.66
84d54e2fe6fc76e34d897b32c59dd75d,3.49,16.79,20.28
84df70f03a2be7d8a483d02c5b596fbc,169.9,20.43,190.33
84ebc7aa538e4655d5d3c6810003c6f4,24.99,15.1,40.089999999999996
84f2f3376f85a2095f8b1e318e285d45,35.9,16.6,52.5
84f5e6c0a0e3155e38c00f434ba90ce8,35.0,16.11,51.11
84f89b4f4b956843277c6b990bd06b2f,499.5,0.0,499.5
850a46317b5a1b4eeb14f915fda637c1,79.9,48.0,127.9
850bdb83409632771907268b16c60bb7,87.9,12.96,100.86000000000001
851c72a772c3703bd071ae71f797edb4,92.0,14.78,106.78
852d2f4d37773bcbc21c8e09a05a4ea5,27.99,8.4,36.39
852f03ee94e792bd908883a245f246a1,11.99,12.79,24.78
853847abbd6dd9c640113b42c3f10cf5,219.9,19.62,239.52
8557dabbdacec1a9e250f5e70afe1eab,44.6,16.05,60.650000000000006
85728ab380c0bb7e1c0f5f26d1e48cd3,229.99,24.48,254.47
857c7d158a6669fae8d2aa86c645f021,65.0,16.21,81.21000000000001
85a4fbdba48c815924115fb82330071c,19.99,14.1,34.089999999999996
85a5c526407a1b180dd5bccc622be107,298.0,21.58,319.58
85b1f22218c7215d7cfc05e2a3800d83,72.99,11.73,84.72
85b8899fd1383f7177fe622d29f09272,49.8,30.2,80.0
85d069ad55d052e43bfa0dfee9b079eb,18.7,9.44,28.14
85f8ffb0071e850ecba540ba938f32a9,289.9,16.2,306.09999999999997
860455aa7b45766b3d33b051cebc6e27,26.9,15.1,42.0
86198e40464e410dbb14a4ae8e03ecbc,31.9,16.79,48.69
861c9fbad462917e9c57742085a3e2dc,45.9,16.11,62.01
8623ddd82259f932337ad9f727cd25b5,46.0,15.42,61.42
863ed82a296435f3a4d1a4b878450a5e,84.9,11.98,96.88000000000001
8654cd8e725e48af0d843f5c60598e72,219.0,19.78,238.78
8661d034c37aca81ad2a118217c354bb,125.0,11.9,136.9
86661cdf65d5e08c3dc14b073c101d68,24.9,7.78,32.68
8669133949d3dda2b99bec214c2c299f,164.57,32.46,197.03
867f74e7d9350af5b0a100bb329fe38e,54.9,11.73,66.63
8681822ccf2aaea9124f49a2a6dba7b1,79.99,12.06,92.05
869e5bd441672657e6b28cfa5e685fd4,39.99,15.1,55.09
86a8dda933d2f5ead748b61f816fd181,79.9,19.75,99.65
86af9599ffd64a39d743904daa8bdb2d,24.99,11.85,36.839999999999996
86bc0881e5fe366c66d6467b24bbac86,228.0,19.48,247.48
86bf07c0a6d01d38dd8ecd1a1b68d139,49.99,16.79,66.78
86c4303307d8b4c57e6359d46e938407,49.9,17.97,67.87
86da41fac2d3f448976995f9b78c335f,47.0,15.56,62.56
86ddbf551a45045fda65a0b20745a6c4,39.9,14.1,54.0
86e15c44520932e049ca96660a60b776,55.0,18.27,73.27
86e806df199739693f45c9cd596771ea,59.9,17.67,77.57
86ed1f35a1297fcd9ac0f8cefd187fa1,99.99,16.95,116.94
86f67a35fe1b268a04dab03c7cbdb333,119.99,44.64,164.63
871586e5b572f8c5d8b07b091e396e6e,71.82,17.75,89.57
871ea4c791e2d977d094700806eef385,129.99,18.16,148.15
8738785542fcbf848621d353326ec75d,98.9,25.82,124.72
87440684f2020256690b3267299053f6,278.9,9.54,288.44
8745becbbbd36c57276dc93fed8bbe1c,67.5,26.150000000000002,93.65
874ebca0220c7586ef0eaf166bb83ea5,139.99,29.42,169.41000000000003
875465832a4acaeac638683b74ba9886,64.9,14.62,79.52000000000001
876fd8c751a56ed982b5a72dca56937f,98.0,18.57,116.57
878d8b6c3b9905f2eb5fe9d390c4c7db,25.0,21.15,46.15
878deac45277a6693260658cbce58cf2,15.9,12.69,28.59
87980ebda651df2ddec79138c0366d96,221.45,33.49,254.94
879d57dc015759bf30e71a20b5ae0652,158.0,21.6,179.6
87a2d83c67c7bdc791e7e5869b035ae4,13.5,22.06,35.56
87af7bf20f2a742dbb71cdcf0f8475c8,84.99,12.93,97.91999999999999
87c98d8706c75e568d61dc02c6c9305d,74.8,17.77,92.57
87cb6bc6178f0a340e40123b7b042243,42.0,37.04,79.03999999999999
87d43116721d5ee0c0748fd7d393cc9d,109.99,13.35,123.33999999999999
87ef789179736a942af20c37ae5f53a8,289.0,16.77,305.77
87f41ac2bb62582fa23ddb02b79ef724,149.9,29.4,179.3
87f48ad03a575830fd30137520ef411b,94.99,19.96,114.94999999999999
87fbaf80a5baf8a4b61821115117f999,21.99,14.1,36.089999999999996
880ba0831c3fe181b5096a98d3c755e4,14.9,15.23,30.130000000000003
88147bfe4762e9d0e545871dbc994734,66.64,23.4,90.03999999999999
882af1e2ad3e4b132d4b23c429843dc8,1013.4,22.39,1035.79
883b467852944646af1b7eff7c0f5d35,49.8,14.86,64.66
885935156ba43094f3ae95f3c14e0381,26.18,16.6,42.78
8860c46d734c9f3a3172bc4a71ec5490,89.3,17.07,106.37
8863958cd300b0b2cfb1b8db3326dd38,58.99,17.66,76.65
886dd09169ed29010eb71d9faed92259,110.0,13.67,123.67
88791555f9832d0bee1f87f2074392ef,67.9,17.73,85.63000000000001
887e4a59707e96b2c7b7112201a4db47,215.0,33.96,248.96
88831d307a23183f48f92b32b07ac070,61.8,16.19,77.99
88981e5b92eb0fc6291a66ce7b892029,16.9,15.1,32.0
88a385737ede49900eeccbcd1d16fa00,99.9,17.54,117.44
88a82da4cb2eb4723c9965285fe826c9,25.0,15.28,40.28
88b43f27bfa01eba0677934c553869eb,23.99,7.78,31.77
88b59e460a4c71c9cb07132bc7546161,14.9,25.63,40.53
88cad47df9afd71af2c4a4098aca44ae,63.14,16.2,79.34
88ce73cc24548143016810f81a9e53d4,1999.99,26.55,2026.54
88d83c164444378e37e1805e00984342,33.8,28.2,62.0
88e583db0e0c8c29a91c2c68a0ee82db,59.9,34.22,94.12
88f429aa6b53507756ba75c293cc4040,19.9,20.52,40.42
89035fb6f9ed1693ad716ef81c18cdb2,14.9,25.63,40.53
8914de0f43ff7668bb9b82fd774629ef,75.9,12.66,88.56
8925a70c5c2e5b4ce423e37036e03571,89.9,35.95,125.85000000000001
89289862108c78037897ba5b75f5253f,86.0,12.1,98.1
8929dd94b6e68f8d1c3258d5fe4700e7,49.95,15.1,65.05
892b015e3a78c1b2fa5449f09af3df7b,104.99,17.98,122.97
892e04325197686b3f5a32eb5fb38177,28.0,9.34,37.34
89352af3c4b001fbe430efb20dc66b79,20.0,11.85,31.85
894f6cd6c690b0d8d94011c8461f25f4,13.65,15.1,28.75
89564bd6a7ea1056554275f223301d84,109.99,20.85,130.84
895ab968e7bb0d5659d16cd74cd1650c,109.78,51.54,161.32
89754646c3e0baa367bbe02974056098,40.0,11.85,51.85
897da32e9712dafcf2fb6615aeb3318c,34.9,14.08,48.98
897f5080530ad6a04d3aedf0756706dd,149.86,18.3,168.16000000000003
898357f8ca3d5cebd8ed0edcc9333503,24.9,16.79,41.69
899499ccb61cd1525c8b04047ac70e0d,142.99,40.81,183.8
89b0e57c47e090334a13fad8d382246e,21.99,7.78,29.77
89d6544684b9cbacd492feb38abe4fe7,588.5,54.84,643.34
89d881134bb068f04011771181b2cb86,339.9,28.7,368.59999999999997
89d9b111d2b990deb5f5f9769f92800b,13.99,7.78,21.77
89ddf23f8fe73ace16b54d219a527277,240.0,140.12,380.12
89f0460c9010d52281a44ccf5a287526,139.0,29.5,168.5
89f586f0cbddc6428831c41c8c333c66,29.9,14.59,44.489999999999995
8a027244dea2edca1449d9150e74eb45,97.6,21.92,119.52
8a060d4d621f570de2264a68ad8b901c,18.9,16.79,35.69
8a089e8bded26bb207aa04ad5791f91d,49.95,16.11,66.06
8a12018fd6af932819b6e06b6e3eeba7,16.9,7.78,24.68
8a22f6bd4ea83c9fcdbf0235d55ea061,27.9,14.1,42.0
8a27647dc5f71b1eda4620983e89334c,112.0,18.88,130.88
8a3756b420f3c23e6537a19e9d61a102,42.99,15.1,58.09
8a40025b51fa72583cc8d0fa95439181,252.0,43.79,295.79
8a52017e0f9d904528367d756eb6d4f9,103.99,15.49,119.47999999999999
8a54c9464b6ee0a6fe3502c6a6547eca,135.0,13.97,148.97
8a5cd94263594dcb4815688e9f4b3618,29.5,13.08,42.58
8a667bf7baec5286ad76d81facdc85e5,179.9,13.6,193.5
8a690db6867c58d3ed896a9a2127746b,110.0,18.02,128.02
8a6b8c7658bafc61e02ea8982ffa1d4e,469.9,51.81,521.71
8a6d1317935fc8ba385da595dd3bf2be,110.0,14.53,124.53
8a784d47854e4cbc5562362393d504db,9.9,8.72,18.62
8a9ac22fb6bfbcd5b5a0e0f111fc7b04,83.49,8.33,91.82
8a9dffcf22392c73f48cc12ad332af30,79.99,19.15,99.13999999999999
8aa9f9fb8d016c8abd90a65dcd7f2ab6,20.0,10.96,30.96
8ab698a9cb0d97ba97d4626a7534273e,259.9,24.14,284.03999999999996
8ac5066a163c60c1ae9bf17200df3dd1,149.8,30.54,180.34
8ac915a1f508baa87e8fc8d596aa6fc1,26.9,14.11,41.01
8acd3c67960fe58a4eeed4d38cb3d578,89.9,15.38,105.28
8ad14ad7dd26465b377d99c9e26eb76f,159.9,28.5,188.4
8ad3ff8de0c9473f99616e4dd7bfe7fb,55.0,7.65,62.65
8ad883016b6266c5cbbface4f5e4ecab,75.0,27.0,102.0
8add64b3a0b9b64eba32b4274ca5fb8a,74.99,12.02,87.00999999999999
8af5834451865606adcc31b165d6ae54,790.0,49.769999999999996,839.77
8af74b9528c1d75ba1b3e3dd0af6e9c0,119.99,25.68,145.67
8afd15d26436c60441bf3ee71d2a91a8,41.9,17.92,59.82
8b13155a6866a0c319ec1748f40f277f,30.9,15.1,46.0
8b1386c62489fa3207c75cddb43f7e5d,29.9,8.29,38.19
8b19f852c0580c73cd463337086a312f,199.0,12.0,211.0
8b1a9c54d1ba09cc40591511d388d286,89.9,17.88,107.78
8b3c2785144e72ccba9b0213f0f1cd1e,35.9,16.11,52.01
8b426ff8aa1c03dc173f1270133b408e,161.04000000000002,25.8,186.84000000000003
8b531c937807bb67b6cfb0afa1be6ee3,141.98,22.3,164.28
8b5a2d60eee784b4c2f3c6d1f6e8811c,89.3,25.91,115.21
8b6746478f6b44e7b76097d1c2f4dbe6,83.56,44.68,128.24
8b72430bb2678c2def7327ce1217b2b4,314.70000000000005,70.98,385.68000000000006
8b79235214c377ff89c61ab4667f404f,170.0,21.68,191.68
8b83e402930da5b2e9bc93a69dbdf5ac,39.9,19.04,58.94
8b88af6ab4bcba779184de098d66c9e7,69.9,12.83,82.73
8b9c6ff3e8b2603f52a401024523d642,119.9,13.86,133.76
8bbbef97d763f4dcf2e12cc5b5e0cee6,106.9,47.8,154.7
8bc4e989df64f2d8c2381c9718a0f963,79.9,19.75,99.65
8be0ba0be22f6202ca47271c05e5d915,78.0,18.12,96.12
8bfcb216f3d8db5340f681b06b710f37,56.0,18.69,74.69
8c0819345572d0da947e64bfdf38e3d2,39.9,17.19,57.09
8c0cf4e06747b0264127ced0718f8fe2,10.8,7.87,18.67
8c2b7afd2cfc8fe9a8570263718ad09b,29.99,7.78,37.769999999999996
8c2c2b26ae4677e7457b0daaea13a8d3,89.4,28.2,117.60000000000001
8c389c12aa23b689926d20a01729206d,79.0,14.64,93.64
8c4cdabda1d5bb51b03c8f034de4cd32,55.0,14.56,69.56
8c6a3fab1ed272b02f23bb7dc9061d9a,14.3,18.23,32.53
8c7567ec8e551d23654888754fef5e3d,65.99,11.96,77.94999999999999
8c7743df5e89b7178ace0e9b7afe5208,95.0,13.33,108.33
8c7aba5d415316a216626dfdc9e5aa42,66.3,15.34,81.64
8c7b47a875c412c4303eefc88e9d92c9,29.0,14.1,43.1
8c7dfc8db40e356b09b711d9382eb60e,23.99,11.85,35.839999999999996
8c96e8114dc36ac1a6e1524a8ad514de,13.65,15.1,28.75
8caa77ff40d44d6d22eb8b3079c3c324,499.99,21.38,521.37
8cbb6ada60ae90f4d6f76d2a7bb5e085,99.0,56.99,155.99
8ccbe46ffeae4720eba99d2d2de07542,16.9,11.85,28.75
8ccf9f0aa61387140e1e58cff856f9e3,254.9,15.95,270.85
8cd59737a938a31e140272aabb715543,49.9,7.61,57.51
8ce09fabe89667119f813bcaa531e675,7.5,7.39,14.89
8cf2872446567a22b4bf3c3b713f6f8b,179.8,35.76,215.56
8cf69b251bfcd650555347d7752a3625,15.99,38.64,54.63
8cf92fdbb4f10ea12f1dc018a35aa8c0,48.9,9.26,58.16
8cfb75065f0afb476ac735606878a893,180.0,16.14,196.14
8cfc6624adef5f59e3ddd7167bc07107,13.65,14.1,27.75
8d0584fef2164e00c8eb23abbdd87ef7,69.9,8.11,78.01
8d1177e3fcee9f6f1985cc468d87a7d1,65.9,28.86,94.76
8d29abe41d9157240194d0210b529771,59.9,16.18,76.08
8d42bc7cf9914679406f48db0e05e571,54.9,27.76,82.66
8d5af908ce8ffa721a9f665abb660200,48.9,15.1,64.0
8d684f38cd1edd267da04f1d65ec5eff,25.0,8.72,33.72
8d69a304424d2948038f16d6a73209ae,120.0,19.81,139.81
8d6eaa2fc5ee20e42dffdaf355b260df,49.0,7.39,56.39
8d74231228bdbc2e89fc0125abfc1c87,239.0,17.43,256.43
8d771479430ddcc5431d2ef4aa207204,69.9,16.25,86.15
8d8643b7344d206920590efda8cc5cb7,299.0,17.85,316.85
8d9bd5e3d8b2ac2fa02f79f8dd382db0,89.9,16.88,106.78
8da3063f18b30c590bab1b8d083b03fd,58.99,17.66,76.65
8daaa9e99d60fbba579cc1c3e3bfae01,16.8,9.27,26.07
8dab68fdbfe5d3e83b1ddc4fccde01cd,54.16,17.63,71.78999999999999
8dacd1da7c4dc40d5c59e7ddd93b3ac8,74.99,19.21,94.19999999999999
8dae9d1421512248b0b7113ec0d7554a,29.99,22.85,52.84
8dd1e8dc5df5298f67ade481b8b652c8,20.3,15.1,35.4
8dd77e1eb85a144a90a50d1a813bf84a,79.99,9.37,89.36
8de1aae5083a3fd8914d84cfcf07dbbd,114.0,15.56,129.56
8dea586c46b239e29ba83efef7e28ec2,271.0,22.39,293.39
8dede9c6014be218c3fce9a53dd44214,39.9,15.1,55.0
8df1c9e7f86ebc2ba79b482f5275ed6f,79.0,24.86,103.86
8df2feeda535c3b57a1e8fd9bbb9e95c,23.99,15.1,39.089999999999996
8df8c3199fb229a1472b0a47e3b106ae,62.9,8.88,71.78
8e013dae97f228e06604de7385cdb043,289.0,16.77,305.77
8e029d51bb988ddd1e92385dce8de59a,411.0,21.18,432.18
8e084e8efad16f27d7f26e71af985ce2,139.89000000000001,41.51,181.4
8e0ace07f58e07d34ada126b1de0d6a1,79.9,9.77,89.67
8e111be7da8066764ce7894bc1623c69,55.5,13.05,68.55
8e17072ec97ce29f0e1f111e598b0c85,40.0,19.32,59.32
8e1ded141534096603108f1ee5c27735,19.9,7.78,27.68
8e350e1e4254bd7c68913b98bde7d3a7,179.8,30.76,210.56
8e39302e6b4d08eec0f5a5ac3274f338,1514.3,74.62,1588.92
8e3e95c75ca8b9168011d70008721a8e,149.9,25.18,175.08
8e47346bc3dea2d181257a36606bd522,24.99,15.1,40.089999999999996
8e568e54d86a184f57025de47a359ad8,89.9,12.33,102.23
8e573d30402e9b57443d6dd90ab0262f,279.9,17.68,297.58
8e5a0e7475967e4bc50f2ecc4e4f26d8,169.9,18.99,188.89000000000001
8e5eafb4c60eec3b291d9703cca5157f,13.9,11.85,25.75
8e5f329bbfeedab5a25b115446d23d4c,49.0,17.67,66.67
8e60a511ac30aacb9ded963801a906af,159.8,38.58,198.38
8e642de08fc40170f87db3c976ba2dd2,199.8,35.9,235.70000000000002
8e6560f082c82cd950eaeb5dabcbeea6,19.99,15.1,35.089999999999996
8e6e7d37d25c7e66e66f8be5a34da04d,139.0,32.77,171.77
8e7c4bc6f83390fd197e3494442f1925,83.9,9.34,93.24000000000001
8e80c9ae33f2cff714311666eb2e71b1,148.9,33.23,182.13
8e8f8ef29c78c7b9c98cac70dd331ce2,1020.0,182.64000000000001,1202.64
8e96b8e465f71da5a9cde973c3a8d726,279.8,34.46,314.26
8ea7aebc18842332aad5f41ca74b334c,2589.0,32.29,2621.29
8eaff5985d99ef7dd4578cbdc31b430f,104.9,19.32,124.22
8eb3ea8875ea46e1d2631a59a278e059,56.99,17.0,73.99000000000001
8ec29b681fd22a8225b16acff79330a0,129.9,63.19,193.09
8ed33ce2fa4294f5f8d8967467a26b23,49.8,14.78,64.58
8eddde296db4009f424c7a91011b7be0,96.8,69.83,166.63
8ee4362f8dfc794ac7cb9b309b4a87b3,99.0,25.53,124.53
8ee5be155201411ad345c45727c600d4,19.9,17.06,36.959999999999994
8ee6bf77ff42839762f8907348ea50a6,24.9,14.1,39.0
8ef17147aad160f7780239dcf0acb400,80.0,26.74,106.74
8ef805f6b95cf7f7e95c49e91050920a,149.0,18.61,167.61
8f003b284055ebd824f3f4b259a49045,57.89,10.29,68.18
8f0c341c40542ef2e5fee0d1ed7ba05b,59.0,14.16,73.16
8f0dec20d92d7f1c553d41ed603d57cf,49.9,21.15,71.05
8f0f01a6b1970e8f3c336a6b93b96d9c,6.8,19.32,26.12
8f1e5b3d65494dcad0fe81b2d61480b6,100.0,16.67,116.67
8f20a2bcde63b6e9b1d88a8b7bb9ca53,47.9,12.69,60.589999999999996
8f22b4b97d1fd2f187f3106ffb0021c4,130.0,33.78,163.78
8f32ee82ea0fe678bd4aae681f1637cc,229.99,14.16,244.15
8f35c9d6cb15b3bc14a4a88374c6d3d6,138.18,66.18,204.36
8f491cf3fabf128822544c78d73acfc3,59.9,17.67,77.57
8f50ea351cdf971144474e5a4aef9dd4,29.9,8.11,38.01
8f5fac100b291e3c7c7c34ca50001b5a,6.84,7.78,14.620000000000001
8f666421a7087098ff93d80f26e0bd6d,29.9,12.48,42.379999999999995
8f696262d8132fbdbce8c529808084dc,92.9,16.33,109.23
8f69c5872bca5b495397ff0a5d681219,120.0,22.169999999999998,142.17
8f6dccb4b483eca3ba0237c1db35fd0c,200.0,52.8,252.8
8f81186474a3ea634c707a15814fa1ce,138.0,30.72,168.72
8f82cbff74ca9eba2273adac86c08a2d,35.9,12.48,48.379999999999995
8f872e715d0dc90d10e7315809cdd49a,39.6,15.1,54.7
8fa4922556e8eec12e5679c289fccf51,79.9,13.58,93.48
8facdb9134d16bc7c0e49628ad6c58ac,79.9,28.96,108.86000000000001
8fc875584ecf1bbea7cc5e895d4ece6a,89.9,12.76,102.66000000000001
8ff1992743a7f3a6daffc9ec9db05cbc,259.0,16.56,275.56
8ff5ec04a3f395979b2371a0a9ef4136,103.8,17.98,121.78
8ff63166365b5335a836e2e7be70eeea,47.99,16.11,64.1
90024aa5d3878db3667cb0ece7f1aa08,89.99,15.25,105.24
90266667267c61999c7efdecc81f99f2,54.99,17.09,72.08
904122dde5546809eb8058e42e976ef1,198.9,67.76,266.66
90427548a7f9b99089d5449bdc44dbf4,19.99,7.78,27.77
9054fc68ad061d062b078986216388df,393.98,70.36,464.34000000000003
90656a29c767bd72285cc656d21c0d51,215.0,22.0,237.0
906a6b0a96d89ee226e4977e99b80b9e,79.9,12.06,91.96000000000001
90707a3b41e1c6cde0740f9754490e92,49.99,11.15,61.14
908c80ba9160e9d87007015b15aada39,59.9,25.29,85.19
908e192e4db399ba3df7c844bbafa304,259.9,15.57,275.46999999999997
908fe1b8b7e5ef073fc701112c902111,23.9,17.1,41.0
90996bb09488a7d314ecd6eb68f52451,41.78,45.86,87.64
90a1422a1f083e2c405dac4289980c69,67.0,14.05,81.05
90acf5654782a289ffd89f1759287595,29.9,15.79,45.69
90ae229a4addcfead792e2564554f09c,59.9,37.97,97.87
90b9f0f48e9c0c80521210df4cff137d,82.9,17.25,100.15
90bf0d006edb962cf09943bf3e4ad217,49.0,16.05,65.05
90de07e389ed6cd973ae93d5b36f159c,145.3,21.51,166.81
90e0a69423a77f36e6c01b0fb27b5826,151.0,15.23,166.23
9100fae7ed5a8787b6d4a9e50ffbf273,56.7,13.42,70.12
91021949691f50cf0608e62a2b5efb31,53.79,7.39,61.18
9105267b46613c2a2957fc8fb48ba1b5,66.99,19.16,86.14999999999999
9105a0f2573fc723a25f05db30a3117a,97.65,8.43,106.08000000000001
9105e733a6a8fcccf4fced822e1a67ae,89.9,12.58,102.48
911022dc32144d6899afd62e7fe0734e,84.65,7.78,92.43
91292acc131c233256e9a15bee217c53,90.0,8.37,98.37
91342c574ec0463ab295f7591d0fc8ac,75.0,12.03,87.03
9135c65d6b2718f079e23287d8459be2,110.32,7.64,117.96
913bdd24d2b82e7c7448df845b0cc62d,49.9,17.6,67.5
9142a3c29501af1e90aa7eea2a6949b3,115.52,18.38,133.9
914b6a66a8869f4e544071994451822b,93.0,18.22,111.22
9165d656c399c6eac7a6a00dd6e02e7f,139.8,30.38,170.18
916d528035e91b8200b31e89ea89bef9,56.99,8.72,65.71000000000001
91750e4d3d89e619cd557a6da400be06,45.9,15.56,61.46
91894a6bee2407fdec8f29441d75541e,29.9,15.11,45.01
91aaaf219275f612b65aa7eeee4e6cff,39.0,21.43,60.43
91be088e7093d68e9e8202a7e5d85269,88.0,26.7,114.7
91c52e15672343c61768b4d10597eea8,69.9,18.0,87.9
91ce7ca124af689166db5eeed6f67a58,34.95,11.85,46.800000000000004
91d95fd4dd24e83041031228370438b9,29.99,22.93,52.92
91e6838f3091d5ea8d82bc61a52b5d58,29.99,13.71,43.7
91f1ac61a8e729f0c88109ea99fef51d,31.9,15.1,47.0
91fbd38c414f6f3a3450d7e5aa6e10fa,190.0,12.53,202.53
91fcdc0357e6c76803fb5d654a0226a0,205.0,15.04,220.04
92008ae86d495f8b9098a932b499688e,145.8,18.0,163.8
9230c8324320aabb46dcfbc11da845aa,27.99,18.23,46.22
92448c700c5faeacccaf77cd0f5ebc68,49.99,7.39,57.38
927a6b1ef2d0f3d510b0aa14885919ff,119.99,12.04,132.03
9280325355a6fe53fe67ef8c3418b638,38.25,9.94,48.19
92a60576ef193ed1dedf55ae74b293f8,49.98,15.45,65.42999999999999
92acf87839903a94aeca0e5040d99acb,28.5,16.11,44.61
92c006b2d334e2c603a6569c2a4ce53f,8.43,11.85,20.28
92c15142e314731cebdb5b1cd25962ac,9.99,7.78,17.77
92c735f4e752b94e7ba2fbebda5f4027,33.0,8.98,41.980000000000004
92e3b708c3923190432db2b9fd006b44,49.99,15.1,65.09
92ef3140d9d92187a04b1bd643f32dc1,59.99,9.34,69.33
92fdf7b27f6a92bffb0984eba9ad6b78,53.9,10.13,64.03
93148127b5171218691072991e78bdbc,89.9,17.34,107.24000000000001
931fdd63ba701dba6def14b3655e0a32,84.99,16.35,101.34
932024863e3e5b0786812de5188d8ada,74.9,16.15,91.05000000000001
93240f6a90ae9889c692787235e66a0c,756.88,73.76,830.64
9327dfbb07028fce8769daa61e598891,38.98,15.76,54.739999999999995
933824572e25f2482e2b59e73b1c9858,89.6,15.73,105.33
933a5028e093e2ea1bf739b2844d3b2c,99.0,11.79,110.78999999999999
933b44007775d08defe992a330429cbb,8.9,18.23,27.130000000000003
933cae52f81a96867c679e5251c0a7c5,76.0,12.49,88.49
934fea5db039921610aa5438f5cee7f8,298.0,15.84,313.84
938de98c1b6d50724e3819cab940c36a,349.9,67.26,417.15999999999997
9392c5e72885ad5aba87e6223ca9838d,27.0,22.85,49.85
93a26c907f3cb027c20d10eb353ba175,49.9,14.1,64.0
93aa3771306828f17309cce989a90e5f,55.3,15.14,70.44
93b35affb86435b71ca01a6dd1eab2b1,113.94,35.94,149.88
93be3c680089cedbd7306a23dba47168,5.99,14.1,20.09
